Name,description,timestamp,begin,end,altitudeMode,tessellate,extrude,visibility,drawOrder,icon,id,url,lon,lat,photo_url,thumbnail_url,photo_timestamp,Material,Item,Brand
"cigarette,paper,Benson & Hedges",id: 2179884<br>url: https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/11/20/28017250-ecfb-11e8-be1d-b35d7219e2c9-101158/180x180.jpg<br>lon: -117.3327503<br>lat: 33.98104484<br>photo_url: https://litterati-images-prod.s3-us-west-2.amazonaws.com/2018/11/20/28017250-ecfb-11e8-be1d-b35d7219e2c9-101158.jpg<br>thumbnail_url: https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/11/20/28017250-ecfb-11e8-be1d-b35d7219e2c9-101158/180x180.jpg<br>photo_timestamp: 2018-11-20 19:33:26+00<br>Material: <br>Item: <br>Brand: ,,,,,-1,0,-1,,,2179884,https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/11/20/28017250-ecfb-11e8-be1d-b35d7219e2c9-101158/180x180.jpg,-117.3327503,33.98104484,https://litterati-images-prod.s3-us-west-2.amazonaws.com/2018/11/20/28017250-ecfb-11e8-be1d-b35d7219e2c9-101158.jpg,https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/11/20/28017250-ecfb-11e8-be1d-b35d7219e2c9-101158/180x180.jpg,2018-11-20 19:33:26+00,,,
"Crush,cigarette,paper",id: 2179883<br>url: https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/11/20/12e2f3d0-ecfb-11e8-be1d-b35d7219e2c9-101158/180x180.jpg<br>lon: -117.3327293<br>lat: 33.98104211<br>photo_url: https://litterati-images-prod.s3-us-west-2.amazonaws.com/2018/11/20/12e2f3d0-ecfb-11e8-be1d-b35d7219e2c9-101158.jpg<br>thumbnail_url: https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/11/20/12e2f3d0-ecfb-11e8-be1d-b35d7219e2c9-101158/180x180.jpg<br>photo_timestamp: 2018-11-20 19:32:51+00<br>Material: <br>Item: <br>Brand: ,,,,,-1,0,-1,,,2179883,https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/11/20/12e2f3d0-ecfb-11e8-be1d-b35d7219e2c9-101158/180x180.jpg,-117.3327293,33.98104211,https://litterati-images-prod.s3-us-west-2.amazonaws.com/2018/11/20/12e2f3d0-ecfb-11e8-be1d-b35d7219e2c9-101158.jpg,https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/11/20/12e2f3d0-ecfb-11e8-be1d-b35d7219e2c9-101158/180x180.jpg,2018-11-20 19:32:51+00,,,
cloth,id: 2179882<br>url: https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/11/20/04c6e450-ecfb-11e8-be1d-b35d7219e2c9-101158/180x180.jpg<br>lon: -117.3327676<br>lat: 33.98104637<br>photo_url: https://litterati-images-prod.s3-us-west-2.amazonaws.com/2018/11/20/04c6e450-ecfb-11e8-be1d-b35d7219e2c9-101158.jpg<br>thumbnail_url: https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/11/20/04c6e450-ecfb-11e8-be1d-b35d7219e2c9-101158/180x180.jpg<br>photo_timestamp: 2018-11-20 19:32:27+00<br>Material: <br>Item: <br>Brand: ,,,,,-1,0,-1,,,2179882,https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/11/20/04c6e450-ecfb-11e8-be1d-b35d7219e2c9-101158/180x180.jpg,-117.3327676,33.98104637,https://litterati-images-prod.s3-us-west-2.amazonaws.com/2018/11/20/04c6e450-ecfb-11e8-be1d-b35d7219e2c9-101158.jpg,https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/11/20/04c6e450-ecfb-11e8-be1d-b35d7219e2c9-101158/180x180.jpg,2018-11-20 19:32:27+00,,,
"paper,food wrapper,McDonald's",id: 2177635<br>url: https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/11/19/a22aba00-ec2e-11e8-9b61-ab6887f40f06-100639/180x180.jpg<br>lon: -117.284485<br>lat: 33.93910296<br>photo_url: https://litterati-images-prod.s3-us-west-2.amazonaws.com/2018/11/19/a22aba00-ec2e-11e8-9b61-ab6887f40f06-100639.jpg<br>thumbnail_url: https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/11/19/a22aba00-ec2e-11e8-9b61-ab6887f40f06-100639/180x180.jpg<br>photo_timestamp: 2018-11-19 18:18:44+00<br>Material: <br>Item: <br>Brand: ,,,,,-1,0,-1,,,2177635,https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/11/19/a22aba00-ec2e-11e8-9b61-ab6887f40f06-100639/180x180.jpg,-117.284485,33.93910296,https://litterati-images-prod.s3-us-west-2.amazonaws.com/2018/11/19/a22aba00-ec2e-11e8-9b61-ab6887f40f06-100639.jpg,https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/11/19/a22aba00-ec2e-11e8-9b61-ab6887f40f06-100639/180x180.jpg,2018-11-19 18:18:44+00,,,
"paper,wrapper",id: 2177634<br>url: https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/11/19/9ec76ac0-ec2e-11e8-9b61-ab6887f40f06-100639/180x180.jpg<br>lon: -117.2845015<br>lat: 33.93908053<br>photo_url: https://litterati-images-prod.s3-us-west-2.amazonaws.com/2018/11/19/9ec76ac0-ec2e-11e8-9b61-ab6887f40f06-100639.jpg<br>thumbnail_url: https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/11/19/9ec76ac0-ec2e-11e8-9b61-ab6887f40f06-100639/180x180.jpg<br>photo_timestamp: 2018-11-19 18:18:00+00<br>Material: <br>Item: <br>Brand: ,,,,,-1,0,-1,,,2177634,https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/11/19/9ec76ac0-ec2e-11e8-9b61-ab6887f40f06-100639/180x180.jpg,-117.2845015,33.93908053,https://litterati-images-prod.s3-us-west-2.amazonaws.com/2018/11/19/9ec76ac0-ec2e-11e8-9b61-ab6887f40f06-100639.jpg,https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/11/19/9ec76ac0-ec2e-11e8-9b61-ab6887f40f06-100639/180x180.jpg,2018-11-19 18:18:00+00,,,
"metal,gum wrapper",id: 2177633<br>url: https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/11/19/9b1d2770-ec2e-11e8-9b61-ab6887f40f06-100639/180x180.jpg<br>lon: -117.2844724<br>lat: 33.93904626<br>photo_url: https://litterati-images-prod.s3-us-west-2.amazonaws.com/2018/11/19/9b1d2770-ec2e-11e8-9b61-ab6887f40f06-100639.jpg<br>thumbnail_url: https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/11/19/9b1d2770-ec2e-11e8-9b61-ab6887f40f06-100639/180x180.jpg<br>photo_timestamp: 2018-11-19 18:16:38+00<br>Material: <br>Item: <br>Brand: ,,,,,-1,0,-1,,,2177633,https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/11/19/9b1d2770-ec2e-11e8-9b61-ab6887f40f06-100639/180x180.jpg,-117.2844724,33.93904626,https://litterati-images-prod.s3-us-west-2.amazonaws.com/2018/11/19/9b1d2770-ec2e-11e8-9b61-ab6887f40f06-100639.jpg,https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/11/19/9b1d2770-ec2e-11e8-9b61-ab6887f40f06-100639/180x180.jpg,2018-11-19 18:16:38+00,,,
"plastic,wrapper",id: 2177632<br>url: https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/11/19/97362940-ec2e-11e8-9b61-ab6887f40f06-100639/180x180.jpg<br>lon: -117.2844766<br>lat: 33.93903922<br>photo_url: https://litterati-images-prod.s3-us-west-2.amazonaws.com/2018/11/19/97362940-ec2e-11e8-9b61-ab6887f40f06-100639.jpg<br>thumbnail_url: https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/11/19/97362940-ec2e-11e8-9b61-ab6887f40f06-100639/180x180.jpg<br>photo_timestamp: 2018-11-19 18:15:54+00<br>Material: <br>Item: <br>Brand: ,,,,,-1,0,-1,,,2177632,https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/11/19/97362940-ec2e-11e8-9b61-ab6887f40f06-100639/180x180.jpg,-117.2844766,33.93903922,https://litterati-images-prod.s3-us-west-2.amazonaws.com/2018/11/19/97362940-ec2e-11e8-9b61-ab6887f40f06-100639.jpg,https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/11/19/97362940-ec2e-11e8-9b61-ab6887f40f06-100639/180x180.jpg,2018-11-19 18:15:54+00,,,
"plastic,Push Pop,candy wrapper",id: 2177629<br>url: https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/11/19/8f941ee0-ec2e-11e8-9b61-ab6887f40f06-100639/180x180.jpg<br>lon: -117.2844753<br>lat: 33.93904659<br>photo_url: https://litterati-images-prod.s3-us-west-2.amazonaws.com/2018/11/19/8f941ee0-ec2e-11e8-9b61-ab6887f40f06-100639.jpg<br>thumbnail_url: https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/11/19/8f941ee0-ec2e-11e8-9b61-ab6887f40f06-100639/180x180.jpg<br>photo_timestamp: 2018-11-19 18:14:04+00<br>Material: <br>Item: <br>Brand: ,,,,,-1,0,-1,,,2177629,https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/11/19/8f941ee0-ec2e-11e8-9b61-ab6887f40f06-100639/180x180.jpg,-117.2844753,33.93904659,https://litterati-images-prod.s3-us-west-2.amazonaws.com/2018/11/19/8f941ee0-ec2e-11e8-9b61-ab6887f40f06-100639.jpg,https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/11/19/8f941ee0-ec2e-11e8-9b61-ab6887f40f06-100639/180x180.jpg,2018-11-19 18:14:04+00,,,
"paper,price tag,kmart",id: 2177627<br>url: https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/11/19/89d41af0-ec2e-11e8-9b61-ab6887f40f06-100639/180x180.jpg<br>lon: -117.2844511<br>lat: 33.93904366<br>photo_url: https://litterati-images-prod.s3-us-west-2.amazonaws.com/2018/11/19/89d41af0-ec2e-11e8-9b61-ab6887f40f06-100639.jpg<br>thumbnail_url: https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/11/19/89d41af0-ec2e-11e8-9b61-ab6887f40f06-100639/180x180.jpg<br>photo_timestamp: 2018-11-19 18:11:39+00<br>Material: <br>Item: <br>Brand: ,,,,,-1,0,-1,,,2177627,https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/11/19/89d41af0-ec2e-11e8-9b61-ab6887f40f06-100639/180x180.jpg,-117.2844511,33.93904366,https://litterati-images-prod.s3-us-west-2.amazonaws.com/2018/11/19/89d41af0-ec2e-11e8-9b61-ab6887f40f06-100639.jpg,https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/11/19/89d41af0-ec2e-11e8-9b61-ab6887f40f06-100639/180x180.jpg,2018-11-19 18:11:39+00,,,
plastic,id: 2177625<br>url: https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/11/19/852279c0-ec2e-11e8-9b61-ab6887f40f06-100639/180x180.jpg<br>lon: -117.2844938<br>lat: 33.93902846<br>photo_url: https://litterati-images-prod.s3-us-west-2.amazonaws.com/2018/11/19/852279c0-ec2e-11e8-9b61-ab6887f40f06-100639.jpg<br>thumbnail_url: https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/11/19/852279c0-ec2e-11e8-9b61-ab6887f40f06-100639/180x180.jpg<br>photo_timestamp: 2018-11-19 18:10:38+00<br>Material: <br>Item: <br>Brand: ,,,,,-1,0,-1,,,2177625,https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/11/19/852279c0-ec2e-11e8-9b61-ab6887f40f06-100639/180x180.jpg,-117.2844938,33.93902846,https://litterati-images-prod.s3-us-west-2.amazonaws.com/2018/11/19/852279c0-ec2e-11e8-9b61-ab6887f40f06-100639.jpg,https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/11/19/852279c0-ec2e-11e8-9b61-ab6887f40f06-100639/180x180.jpg,2018-11-19 18:10:38+00,,,
"plastic,wrapper top",id: 2177624<br>url: https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/11/19/80dcb9c0-ec2e-11e8-9b61-ab6887f40f06-100639/180x180.jpg<br>lon: -117.2844748<br>lat: 33.93902559<br>photo_url: https://litterati-images-prod.s3-us-west-2.amazonaws.com/2018/11/19/80dcb9c0-ec2e-11e8-9b61-ab6887f40f06-100639.jpg<br>thumbnail_url: https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/11/19/80dcb9c0-ec2e-11e8-9b61-ab6887f40f06-100639/180x180.jpg<br>photo_timestamp: 2018-11-19 18:09:11+00<br>Material: <br>Item: <br>Brand: ,,,,,-1,0,-1,,,2177624,https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/11/19/80dcb9c0-ec2e-11e8-9b61-ab6887f40f06-100639/180x180.jpg,-117.2844748,33.93902559,https://litterati-images-prod.s3-us-west-2.amazonaws.com/2018/11/19/80dcb9c0-ec2e-11e8-9b61-ab6887f40f06-100639.jpg,https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/11/19/80dcb9c0-ec2e-11e8-9b61-ab6887f40f06-100639/180x180.jpg,2018-11-19 18:09:11+00,,,
"plastic,balloon",id: 2177622<br>url: https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/11/19/7ba594e0-ec2e-11e8-9b61-ab6887f40f06-100639/180x180.jpg<br>lon: -117.2844949<br>lat: 33.93902123<br>photo_url: https://litterati-images-prod.s3-us-west-2.amazonaws.com/2018/11/19/7ba594e0-ec2e-11e8-9b61-ab6887f40f06-100639.jpg<br>thumbnail_url: https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/11/19/7ba594e0-ec2e-11e8-9b61-ab6887f40f06-100639/180x180.jpg<br>photo_timestamp: 2018-11-19 18:08:06+00<br>Material: <br>Item: <br>Brand: ,,,,,-1,0,-1,,,2177622,https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/11/19/7ba594e0-ec2e-11e8-9b61-ab6887f40f06-100639/180x180.jpg,-117.2844949,33.93902123,https://litterati-images-prod.s3-us-west-2.amazonaws.com/2018/11/19/7ba594e0-ec2e-11e8-9b61-ab6887f40f06-100639.jpg,https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/11/19/7ba594e0-ec2e-11e8-9b61-ab6887f40f06-100639/180x180.jpg,2018-11-19 18:08:06+00,,,
"metal,gum wrapper",id: 2177621<br>url: https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/11/19/789f59c0-ec2e-11e8-9b61-ab6887f40f06-100639/180x180.jpg<br>lon: -117.2844901<br>lat: 33.93903968<br>photo_url: https://litterati-images-prod.s3-us-west-2.amazonaws.com/2018/11/19/789f59c0-ec2e-11e8-9b61-ab6887f40f06-100639.jpg<br>thumbnail_url: https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/11/19/789f59c0-ec2e-11e8-9b61-ab6887f40f06-100639/180x180.jpg<br>photo_timestamp: 2018-11-19 18:07:08+00<br>Material: <br>Item: <br>Brand: ,,,,,-1,0,-1,,,2177621,https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/11/19/789f59c0-ec2e-11e8-9b61-ab6887f40f06-100639/180x180.jpg,-117.2844901,33.93903968,https://litterati-images-prod.s3-us-west-2.amazonaws.com/2018/11/19/789f59c0-ec2e-11e8-9b61-ab6887f40f06-100639.jpg,https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/11/19/789f59c0-ec2e-11e8-9b61-ab6887f40f06-100639/180x180.jpg,2018-11-19 18:07:08+00,,,
"plastic,cigarette,nonfood wrapper",id: 2177620<br>url: https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/11/19/74ed9c60-ec2e-11e8-9b61-ab6887f40f06-100639/180x180.jpg<br>lon: -117.2845034<br>lat: 33.93901513<br>photo_url: https://litterati-images-prod.s3-us-west-2.amazonaws.com/2018/11/19/74ed9c60-ec2e-11e8-9b61-ab6887f40f06-100639.jpg<br>thumbnail_url: https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/11/19/74ed9c60-ec2e-11e8-9b61-ab6887f40f06-100639/180x180.jpg<br>photo_timestamp: 2018-11-19 18:05:30+00<br>Material: <br>Item: <br>Brand: ,,,,,-1,0,-1,,,2177620,https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/11/19/74ed9c60-ec2e-11e8-9b61-ab6887f40f06-100639/180x180.jpg,-117.2845034,33.93901513,https://litterati-images-prod.s3-us-west-2.amazonaws.com/2018/11/19/74ed9c60-ec2e-11e8-9b61-ab6887f40f06-100639.jpg,https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/11/19/74ed9c60-ec2e-11e8-9b61-ab6887f40f06-100639/180x180.jpg,2018-11-19 18:05:30+00,,,
"plastic,cigarette wrapper",id: 2177619<br>url: https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/11/19/71154430-ec2e-11e8-9b61-ab6887f40f06-100639/180x180.jpg<br>lon: -117.2845108<br>lat: 33.93905469<br>photo_url: https://litterati-images-prod.s3-us-west-2.amazonaws.com/2018/11/19/71154430-ec2e-11e8-9b61-ab6887f40f06-100639.jpg<br>thumbnail_url: https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/11/19/71154430-ec2e-11e8-9b61-ab6887f40f06-100639/180x180.jpg<br>photo_timestamp: 2018-11-19 18:04:00+00<br>Material: <br>Item: <br>Brand: ,,,,,-1,0,-1,,,2177619,https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/11/19/71154430-ec2e-11e8-9b61-ab6887f40f06-100639/180x180.jpg,-117.2845108,33.93905469,https://litterati-images-prod.s3-us-west-2.amazonaws.com/2018/11/19/71154430-ec2e-11e8-9b61-ab6887f40f06-100639.jpg,https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/11/19/71154430-ec2e-11e8-9b61-ab6887f40f06-100639/180x180.jpg,2018-11-19 18:04:00+00,,,
"paper,napkin",id: 2177618<br>url: https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/11/19/6e418ac0-ec2e-11e8-9b61-ab6887f40f06-100639/180x180.jpg<br>lon: -117.2844704<br>lat: 33.93903656<br>photo_url: https://litterati-images-prod.s3-us-west-2.amazonaws.com/2018/11/19/6e418ac0-ec2e-11e8-9b61-ab6887f40f06-100639.jpg<br>thumbnail_url: https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/11/19/6e418ac0-ec2e-11e8-9b61-ab6887f40f06-100639/180x180.jpg<br>photo_timestamp: 2018-11-19 18:03:26+00<br>Material: <br>Item: <br>Brand: ,,,,,-1,0,-1,,,2177618,https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/11/19/6e418ac0-ec2e-11e8-9b61-ab6887f40f06-100639/180x180.jpg,-117.2844704,33.93903656,https://litterati-images-prod.s3-us-west-2.amazonaws.com/2018/11/19/6e418ac0-ec2e-11e8-9b61-ab6887f40f06-100639.jpg,https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/11/19/6e418ac0-ec2e-11e8-9b61-ab6887f40f06-100639/180x180.jpg,2018-11-19 18:03:26+00,,,
"plastic,food wrapper,Dubble Bubble",id: 2177617<br>url: https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/11/19/6b266810-ec2e-11e8-9b61-ab6887f40f06-100639/180x180.jpg<br>lon: -117.2844798<br>lat: 33.93900478<br>photo_url: https://litterati-images-prod.s3-us-west-2.amazonaws.com/2018/11/19/6b266810-ec2e-11e8-9b61-ab6887f40f06-100639.jpg<br>thumbnail_url: https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/11/19/6b266810-ec2e-11e8-9b61-ab6887f40f06-100639/180x180.jpg<br>photo_timestamp: 2018-11-19 18:02:35+00<br>Material: <br>Item: <br>Brand: ,,,,,-1,0,-1,,,2177617,https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/11/19/6b266810-ec2e-11e8-9b61-ab6887f40f06-100639/180x180.jpg,-117.2844798,33.93900478,https://litterati-images-prod.s3-us-west-2.amazonaws.com/2018/11/19/6b266810-ec2e-11e8-9b61-ab6887f40f06-100639.jpg,https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/11/19/6b266810-ec2e-11e8-9b61-ab6887f40f06-100639/180x180.jpg,2018-11-19 18:02:35+00,,,
"plastic,cigarette",id: 2177616<br>url: https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/11/19/68109c90-ec2e-11e8-9b61-ab6887f40f06-100639/180x180.jpg<br>lon: -117.2845535<br>lat: 33.93910011<br>photo_url: https://litterati-images-prod.s3-us-west-2.amazonaws.com/2018/11/19/68109c90-ec2e-11e8-9b61-ab6887f40f06-100639.jpg<br>thumbnail_url: https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/11/19/68109c90-ec2e-11e8-9b61-ab6887f40f06-100639/180x180.jpg<br>photo_timestamp: 2018-11-19 18:01:26+00<br>Material: <br>Item: <br>Brand: ,,,,,-1,0,-1,,,2177616,https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/11/19/68109c90-ec2e-11e8-9b61-ab6887f40f06-100639/180x180.jpg,-117.2845535,33.93910011,https://litterati-images-prod.s3-us-west-2.amazonaws.com/2018/11/19/68109c90-ec2e-11e8-9b61-ab6887f40f06-100639.jpg,https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/11/19/68109c90-ec2e-11e8-9b61-ab6887f40f06-100639/180x180.jpg,2018-11-19 18:01:26+00,,,
"plastic,food wrapper",id: 2177615<br>url: https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/11/19/64fa82f0-ec2e-11e8-9b61-ab6887f40f06-100639/180x180.jpg<br>lon: -117.2845771<br>lat: 33.93910716<br>photo_url: https://litterati-images-prod.s3-us-west-2.amazonaws.com/2018/11/19/64fa82f0-ec2e-11e8-9b61-ab6887f40f06-100639.jpg<br>thumbnail_url: https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/11/19/64fa82f0-ec2e-11e8-9b61-ab6887f40f06-100639/180x180.jpg<br>photo_timestamp: 2018-11-19 18:00:50+00<br>Material: <br>Item: <br>Brand: ,,,,,-1,0,-1,,,2177615,https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/11/19/64fa82f0-ec2e-11e8-9b61-ab6887f40f06-100639/180x180.jpg,-117.2845771,33.93910716,https://litterati-images-prod.s3-us-west-2.amazonaws.com/2018/11/19/64fa82f0-ec2e-11e8-9b61-ab6887f40f06-100639.jpg,https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/11/19/64fa82f0-ec2e-11e8-9b61-ab6887f40f06-100639/180x180.jpg,2018-11-19 18:00:50+00,,,
"metal,gum wrapper",id: 2177614<br>url: https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/11/19/623c7460-ec2e-11e8-9b61-ab6887f40f06-100639/180x180.jpg<br>lon: -117.2845468<br>lat: 33.93910307<br>photo_url: https://litterati-images-prod.s3-us-west-2.amazonaws.com/2018/11/19/623c7460-ec2e-11e8-9b61-ab6887f40f06-100639.jpg<br>thumbnail_url: https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/11/19/623c7460-ec2e-11e8-9b61-ab6887f40f06-100639/180x180.jpg<br>photo_timestamp: 2018-11-19 18:00:00+00<br>Material: <br>Item: <br>Brand: ,,,,,-1,0,-1,,,2177614,https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/11/19/623c7460-ec2e-11e8-9b61-ab6887f40f06-100639/180x180.jpg,-117.2845468,33.93910307,https://litterati-images-prod.s3-us-west-2.amazonaws.com/2018/11/19/623c7460-ec2e-11e8-9b61-ab6887f40f06-100639.jpg,https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/11/19/623c7460-ec2e-11e8-9b61-ab6887f40f06-100639/180x180.jpg,2018-11-19 18:00:00+00,,,
"paper,tag,Chimos",id: 2177613<br>url: https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/11/19/5f0c6a20-ec2e-11e8-9b61-ab6887f40f06-100639/180x180.jpg<br>lon: -117.2845343<br>lat: 33.93910486<br>photo_url: https://litterati-images-prod.s3-us-west-2.amazonaws.com/2018/11/19/5f0c6a20-ec2e-11e8-9b61-ab6887f40f06-100639.jpg<br>thumbnail_url: https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/11/19/5f0c6a20-ec2e-11e8-9b61-ab6887f40f06-100639/180x180.jpg<br>photo_timestamp: 2018-11-19 17:59:03+00<br>Material: <br>Item: <br>Brand: ,,,,,-1,0,-1,,,2177613,https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/11/19/5f0c6a20-ec2e-11e8-9b61-ab6887f40f06-100639/180x180.jpg,-117.2845343,33.93910486,https://litterati-images-prod.s3-us-west-2.amazonaws.com/2018/11/19/5f0c6a20-ec2e-11e8-9b61-ab6887f40f06-100639.jpg,https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/11/19/5f0c6a20-ec2e-11e8-9b61-ab6887f40f06-100639/180x180.jpg,2018-11-19 17:59:03+00,,,
"plastic,wipe",id: 2177611<br>url: https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/11/19/5b24a8a0-ec2e-11e8-9b61-ab6887f40f06-100639/180x180.jpg<br>lon: -117.284554<br>lat: 33.939102<br>photo_url: https://litterati-images-prod.s3-us-west-2.amazonaws.com/2018/11/19/5b24a8a0-ec2e-11e8-9b61-ab6887f40f06-100639.jpg<br>thumbnail_url: https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/11/19/5b24a8a0-ec2e-11e8-9b61-ab6887f40f06-100639/180x180.jpg<br>photo_timestamp: 2018-11-19 17:57:37+00<br>Material: <br>Item: <br>Brand: ,,,,,-1,0,-1,,,2177611,https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/11/19/5b24a8a0-ec2e-11e8-9b61-ab6887f40f06-100639/180x180.jpg,-117.284554,33.939102,https://litterati-images-prod.s3-us-west-2.amazonaws.com/2018/11/19/5b24a8a0-ec2e-11e8-9b61-ab6887f40f06-100639.jpg,https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/11/19/5b24a8a0-ec2e-11e8-9b61-ab6887f40f06-100639/180x180.jpg,2018-11-19 17:57:37+00,,,
